n_samples,min_ax,min_ay,min_az,min_gx,min_gy,min_gz,max_ax,max_ay,max_az,max_gx,max_gy,max_gz,mean_ax,mean_ay,mean_az,mean_gx,mean_gy,mean_gz,std_ax,std_ay,std_az,std_gx,std_gy,std_gz,mag_acc_mean,mag_gyro_mean,timestamp_inicio,timestamp_fim,classe
50,-11940.0,-32768.0,-22768.0,-1248.0,-16773.0,-32768.0,22320.0,14956.0,16808.0,-1184.0,18033.0,26369.0,2988.16,-13290.32,-504.08,-1217.6,651.82,-4629.98,7826.277090315676,15808.984809202646,8281.942515714534,16.39512122553536,8147.644770582478,17260.425862057982,20623.10475089706,17698.289033516045,2025-11-25T15:30:54.883111,2025-11-25T15:30:57.544533,0
50,-9620.0,-32768.0,-23444.0,-1264.0,-13208.0,-32768.0,32767.0,11416.0,21648.0,-1200.0,18060.0,32767.0,3956.6,-13829.04,-2742.4,-1237.12,816.66,-1274.58,8599.006565877247,15242.928596513204,8581.056979183859,19.580234932196294,7580.93492284428,20862.421431933544,20883.505093437805,19714.99368124614,2025-11-25T15:30:57.544533,2025-11-25T15:31:00.200878,0
50,-11860.0,-32768.0,-14960.0,-1264.0,-26292.0,-32768.0,26180.0,9704.0,32767.0,-1200.0,14814.0,32767.0,3643.92,-13193.6,-456.42,-1246.08,-1866.9,-536.62,6827.319075127513,15052.023661953233,9268.951552554367,16.516464512721843,9422.028641964533,21456.229266942504,20065.220517841244,21436.033513248763,2025-11-25T15:31:00.200878,2025-11-25T15:31:02.892212,0
50,-20900.0,-32768.0,-16560.0,-1312.0,-29534.0,-32768.0,29724.0,14656.0,32767.0,-1232.0,11366.0,32767.0,3158.96,-13359.44,1853.42,-1267.84,-2544.8,4534.78,8445.619127003065,14912.040214752642,9970.658060709935,19.082305940320733,6812.7840065570845,18008.109052635147,20560.07907641821,17677.45226846627,2025-11-25T15:31:02.892212,2025-11-25T15:31:05.522804,0
50,-16424.0,-32768.0,-12676.0,-1312.0,-29852.0,-32768.0,22896.0,12816.0,22592.0,-1216.0,20618.0,16942.0,4282.72,-13060.24,1485.92,-1270.72,1573.0,-12009.66,7596.4629849424,13381.358625431127,8612.788342552021,21.005751593313676,11087.352919430317,13676.584758791209,19017.806781406856,19388.62145950229,2025-11-25T15:31:05.522804,2025-11-25T15:31:08.181666,0
50,-18648.0,-29696.0,-2828.0,-1312.0,-4523.0,-10015.0,6336.0,-4868.0,11036.0,-1216.0,4700.0,9168.0,-4769.76,-15051.44,3243.28,-1268.16,172.78,-606.7,7153.78336423462,5759.47986596012,2878.1176837648595,21.18051935151733,2135.7546890033977,4636.18420794515,17408.131983198407,4680.972266194403,2025-11-25T15:31:08.181666,2025-11-25T15:31:10.836766,0
50,-9192.0,-25616.0,-6220.0,-1312.0,-20785.0,-32768.0,32460.0,-1592.0,18724.0,-1216.0,18373.0,32767.0,-2437.36,-14324.64,6185.68,-1261.44,332.38,114.48,7426.931818079388,4015.6920487507505,4497.632521405011,20.329446623063795,7831.599361279917,13226.107105630137,17853.275701940995,11872.827155536512,2025-11-25T15:31:10.836766,2025-11-25T15:31:13.497007,0
50,-8524.0,-14688.0,2988.0,-1280.0,-3753.0,-5252.0,-5480.0,-12920.0,6248.0,-1200.0,996.0,2738.0,-6863.2,-13752.0,4816.96,-1243.84,-98.3,-560.68,575.311811107681,450.8388625662167,744.2251530283023,19.935255202780827,672.7624915228256,1329.1756157859652,16131.393573833679,1824.7983568582608,2025-11-25T15:31:13.497007,2025-11-25T15:31:16.151423,0
50,-7668.0,-14516.0,4724.0,-1264.0,-1080.0,-2914.0,-5736.0,-12716.0,6300.0,-1184.0,283.0,1712.0,-6480.16,-13610.64,5492.4,-1228.8,-250.02,-172.16,453.24780683418646,408.8842261569893,397.6404405992932,19.983993594874875,299.9590965448456,815.2949002661552,16055.533343057354,1492.1807915666545,2025-11-25T15:31:16.151423,2025-11-25T15:31:18.807311,0
50,-7480.0,-26220.0,-7368.0,-1248.0,-12297.0,-1929.0,11996.0,-8472.0,12216.0,-1168.0,11354.0,32767.0,-4127.6,-14645.12,4326.16,-1204.16,-280.82,4433.04,5346.8518887285445,2827.5854904140388,2873.115795508423,20.190453189564618,3678.8773488117267,9147.888020652636,16994.55225823766,5934.315958226644,2025-11-25T15:31:18.807311,2025-11-25T15:31:21.468777,0
50,-11332.0,-32768.0,-10120.0,-1248.0,-10442.0,-18991.0,12204.0,-3396.0,22144.0,-1168.0,15922.0,32767.0,1998.96,-16309.76,1952.0,-1209.92,-2254.38,8848.6,5157.5432173080235,5817.687466889228,4994.965849733109,17.494959274030904,5812.2983918240125,12645.037028020124,18121.852193511244,14284.316130543379,2025-11-25T15:31:21.468777,2025-11-25T15:31:24.123364,0
50,-5564.0,-22936.0,-16484.0,-1248.0,-21110.0,-32768.0,17684.0,-1412.0,17844.0,-1168.0,14399.0,26957.0,4222.8,-14967.12,3282.96,-1205.44,-724.04,-5592.46,5167.398184773455,4586.7605153964605,5711.191248627558,18.27365316514462,7809.379660280322,13905.435327540092,17676.236300528228,14215.401872368811,2025-11-25T15:31:24.123364,2025-11-25T15:31:26.782873,0
50,-4576.0,-23548.0,-5928.0,-1248.0,-10299.0,-30610.0,4812.0,-12524.0,7728.0,-1168.0,4528.0,8644.0,-808.16,-16722.32,209.12,-1205.76,-1285.9,-3909.48,1627.5085174585108,2040.970136381226,2143.482182244583,19.663733114543636,3748.1569350815607,8768.254622762732,16960.532554814406,7661.356531974993,2025-11-25T15:31:26.782873,2025-11-25T15:31:29.442610,0
50,-13796.0,-17880.0,-4496.0,-1232.0,-9977.0,-8657.0,1772.0,-8176.0,2772.0,-1152.0,2015.0,2448.0,-9877.52,-11891.2,-1999.52,-1184.96,-1074.52,-729.64,4231.824260245219,3051.867257925875,1529.1460916472304,17.05633020318263,2667.2780000592365,2567.715652170232,16493.37178110373,2935.510964738077,2025-11-25T15:31:29.442610,2025-11-25T15:31:32.145582,0
50,-14492.0,-9572.0,-4352.0,-1232.0,-604.0,-1729.0,-13136.0,-7316.0,-2964.0,-1136.0,407.0,1989.0,-13721.12,-8348.24,-3612.24,-1175.68,-69.36,-89.9,282.79184146647515,414.79780905882325,269.4473276913319,18.996252261959462,218.42140554442003,558.5427915567436,16469.155161033686,1308.2894948444198,2025-11-25T15:31:32.145582,2025-11-25T15:31:34.754952,0
50,-14652.0,-21424.0,-3776.0,-1200.0,-2046.0,-4575.0,-2772.0,-6688.0,3936.0,-1120.0,10731.0,8034.0,-9446.56,-11704.0,-253.52,-1157.12,1314.64,741.94,4423.555909717882,4283.826924608416,2974.939153932396,18.77939296143515,3197.2748318529016,2532.0019463657604,16479.036590115953,3181.386535250426,2025-11-25T15:31:34.754952,2025-11-25T15:31:37.500711,0
50,-8412.0,-22432.0,-6000.0,-1184.0,-8825.0,-22627.0,8672.0,-8580.0,13720.0,-1088.0,7685.0,23664.0,116.64,-14004.88,5582.32,-1138.56,98.82,4302.66,4097.926996714315,3062.872198705,4638.5906887329475,21.78821699910298,3506.1856293698997,9110.37874867999,16429.731010158957,9351.563157979032,2025-11-25T15:31:37.500711,2025-11-25T15:31:43.073809,0
50,-17936.0,-32768.0,-19272.0,-1168.0,-29800.0,-30801.0,18544.0,14696.0,24256.0,-1088.0,8662.0,32767.0,94.88,-12647.12,2502.48,-1139.52,-2769.14,8084.22,8157.375108795721,11989.700814682576,9438.00358177512,17.611632519445777,6737.697891743143,14382.435883104086,19357.565827138336,15493.128139722054,2025-11-25T15:31:43.073809,2025-11-25T15:31:45.737765,0
50,-14320.0,-32768.0,-16268.0,-1168.0,-14387.0,-32768.0,30528.0,12712.0,16604.0,-1104.0,13001.0,27114.0,2978.72,-13263.28,-1449.28,-1140.16,369.56,-7322.26,8646.594277610116,16102.667082244481,7506.985181922234,17.47153112923993,6113.265609017819,14720.571529407409,20469.70621416348,15396.489531991756,2025-11-25T15:31:45.737765,2025-11-25T15:31:48.392512,0
50,-32768.0,-32768.0,-18540.0,-1216.0,-21464.0,-32768.0,28984.0,32767.0,16748.0,-1120.0,16826.0,25597.0,13.92,-7435.4,852.96,-1166.72,88.64,-4047.86,12008.158672902353,15305.350196581587,7807.04947329015,18.615090652478703,7754.858133479941,14596.472558820504,17727.829858010777,15148.058839740379,2025-11-25T15:31:48.392512,2025-11-25T15:31:51.050293,0
